Row_num,Country,Year,Disease Name,Country_Population,Incidence_Rate,Prevalence_Rate,Mortality_Rate,Population_Affected,Affected_Male,Affected_Female,Age_0_18_Pct,Age_19_35_Pct,Age_36_60_Pct,Age_61_Plus_Pct,Urban_Population_Pct,Rural_Population_Pct,Healthcare_Access,Doctors_per_1000,Hospital_Beds_per_1000,Treatment_Type,Recovery_Rate,DALYs,Improvement_5_Years,Avg_Treatment_Cost_USD,Vaccine_Treatment_Availability,Health_Index,Per_Capita_Income_USD,Education_Index,Urbanization_Rate,Population Coverage (%),Gender Ratio (M:F),Urban_Rural_Ratio,Severity Score,Risk Score,Record_ID,Country_encoded,Disease Name_encoded,Treatment_Type_encoded,Vaccine_Treatment_Availability_encoded
4536.0,Argentina,2004,Cancer,38815916.0,0.55,8.47,0.03,213488.0,108452.0,105036.0,8.0,11.0,35.0,46.0,90.0,10.0,67.03,1.62,2.51,Medication,80.7,35.05,-3.91,3163.0,Medium,45.5,4275.25,0.79,89.5,0.55,1.03,9.0,1.1,0.88,84,0,3,0,2
6501.0,Argentina,2004,Cholera,38815916.0,0.0,0.0,0.0,1411.0,751.0,660.0,28.0,31.0,25.0,16.0,90.0,10.0,54.03,2.38,4.33,Medication,52.11,0.0,-3.91,99.0,Medium,47.0,4275.25,0.79,89.5,0.0,1.14,9.0,0.0,0.0,85,0,4,0,2
3007.0,Argentina,2004,Dengue,38815916.0,2.89,3.98,0.02,1121780.0,559768.0,562012.0,33.0,36.0,25.0,6.0,90.0,10.0,75.03,1.83,2.32,Medication,59.17,30.21,-3.91,68.0,Medium,49.8,4275.25,0.79,89.5,2.89,1.0,9.0,1.05,1.79,86,0,5,0,2
3395.0,Argentina,2004,Diabetes,38815916.0,0.67,12.69,0.075,260067.0,134455.0,125612.0,8.0,16.0,40.0,36.0,90.0,10.0,63.03,1.81,3.8,Medication,83.64,60.43,-3.91,127.0,Medium,58.8,4275.25,0.79,89.5,0.67,1.07,9.0,1.3,1.05,87,0,6,0,2
4999.0,Argentina,2004,Ebola,38815916.0,0.0,0.0,0.0,1077.0,550.0,527.0,13.0,26.0,35.0,26.0,90.0,10.0,52.03,1.1,2.38,Therapy,79.77,0.0,-3.91,3309.0,Medium,26.9,4275.25,0.79,89.5,0.0,1.04,9.0,0.0,0.0,88,0,7,2,2
6500.0,Argentina,2004,HIVADS,38815916.0,0.14,0.82,0.02,54342.0,30486.0,23856.0,13.0,31.0,35.0,21.0,90.0,10.0,57.03,1.54,4.99,Medication,67.58,4.47,-3.91,62.0,Low,39.0,4275.25,0.79,89.5,0.14,1.28,9.0,0.52,0.37,89,0,8,0,1
2017.0,Argentina,2004,Hepatitis,38815916.0,0.4,2.34,0.05,155264.0,94711.0,60553.0,8.0,16.0,35.0,41.0,90.0,10.0,56.03,1.32,1.61,Medication,63.86,11.16,-3.91,34.0,Medium,43.2,4275.25,0.79,89.5,0.4,1.56,9.0,0.78,0.63,90,0,9,0,2
777.0,Argentina,2004,Hypertension,38815916.0,0.85,14.95,0.06,329935.0,174866.0,155069.0,5.0,9.0,35.0,51.0,90.0,10.0,72.03,1.83,4.94,Medication,50.11,66.99,-3.91,134.0,High,64.5,4275.25,0.79,89.5,0.85,1.13,9.0,1.31,1.13,91,0,10,0,0
5833.0,Argentina,2004,Influenza,38815916.0,8.93,11.48,0.05,3466261.0,1746996.0,1719265.0,28.0,26.0,30.0,16.0,90.0,10.0,71.03,1.91,3.77,Medication,67.34,77.875,-3.91,13.0,High,59.5,4275.25,0.79,89.5,8.93,1.02,9.0,1.41,4.42,92,0,11,0,0
6576.0,Argentina,2004,Leprosy,38815916.0,0.0,0.0,0.01,1319.0,801.0,518.0,13.0,21.0,40.0,26.0,90.0,10.0,70.03,1.76,4.59,Medication,90.92,0.0,-3.91,3118.0,Medium,57.0,4275.25,0.79,89.5,0.0,1.55,9.0,0.01,0.01,93,0,12,0,2
3944.0,Argentina,2004,Malaria,38815916.0,0.0,0.0,0.0,1174.0,606.0,568.0,38.0,31.0,25.0,6.0,90.0,10.0,59.03,1.38,1.51,Medication,94.13,0.0,-3.91,56.0,Medium,49.4,4275.25,0.79,89.5,0.0,1.07,9.0,0.0,0.0,94,0,13,0,2
4470.0,Argentina,2004,Measles,38815916.0,3.86,3.87,0.01,1498294.0,752144.0,746150.0,53.0,21.0,8.0,18.0,90.0,10.0,64.03,2.15,2.46,Medication,60.9,37.96,-3.91,32.0,Medium,48.2,4275.25,0.79,89.5,3.86,1.01,9.0,1.11,2.21,95,0,14,0,2
198.0,Argentina,2004,Parkinson'S Disease,38815916.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,58.03,1.75,1.79,Medication,79.78,0.0,-3.91,3271.0,Low,37.8,4275.25,0.79,89.5,0.19,1.12,3.55,0.01,0.08,96,0,15,0,1
2661.0,Argentina,2004,Polio,38815916.0,0.0,0.0,0.0,1865.0,957.0,908.0,43.0,21.0,10.0,26.0,90.0,10.0,54.03,1.58,2.61,Medication,64.58,0.0,-3.91,6.0,High,52.0,4275.25,0.79,89.5,0.0,1.05,9.0,0.0,0.0,97,0,16,0,0
6626.0,Argentina,2004,Rabies,38815916.0,0.0,0.0,0.0,1705.0,1103.0,602.0,18.0,26.0,35.0,21.0,90.0,10.0,55.03,2.03,1.73,Medication,61.67,0.08,-3.91,32.0,Medium,44.6,4275.25,0.79,89.5,0.0,1.83,9.0,0.02,0.01,98,0,17,0,2
459.0,Argentina,2004,Tubrculosis,38815916.0,0.02,0.17,0.0,7763.0,4751.0,3012.0,23.0,26.0,30.0,21.0,90.0,10.0,51.03,1.16,2.45,Medication,59.54,0.71,-3.91,130.0,Medium,41.7,4275.25,0.79,89.5,0.02,1.58,9.0,0.16,0.1,99,0,18,0,2
3277.0,Argentina,2004,Zika,38815916.0,0.01,0.0,0.0,2575.0,1259.0,1316.0,28.0,31.0,10.0,31.0,90.0,10.0,62.03,1.62,1.32,Vaccination,72.93,0.0,-3.91,33.0,Medium,28.0,4275.25,0.79,89.5,0.01,0.96,9.0,0.0,0.0,100,0,20,4,2
9463.0,Argentina,2005,Alzheimer'S Disease,39216789.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,51.03,2.3,2.0,Medication,89.73,0.0,51.49,1656.0,Low,39.3,5115.72,0.78,89.7,0.19,1.12,3.55,0.01,0.08,101,0,0,0,1
2773.0,Argentina,2005,Asthma,39216789.0,0.5,9.06,0.05,196084.0,89414.0,106670.0,28.0,26.0,25.0,21.0,90.0,10.0,64.03,1.57,1.29,Medication,94.34,38.41,59.28,33.0,High,64.7,5115.72,0.78,89.7,0.5,0.84,9.0,1.14,0.88,102,0,1,0,0
7643.0,Argentina,2005,COVID-19,39216789.0,4.53,6.02,0.02,1776521.0,932674.0,843847.0,18.0,26.0,30.0,26.0,90.0,10.0,71.03,1.83,1.62,Medication,85.51,53.63,44.37,631.0,Medium,32.4,5115.72,0.78,89.7,4.53,1.11,9.0,1.21,2.54,103,0,2,0,2
2337.0,Argentina,2005,Cancer,39216789.0,0.56,5.79,0.06,219614.0,112223.0,107391.0,8.0,11.0,35.0,46.0,90.0,10.0,67.03,1.31,2.48,Medication,95.25,26.1,60.81,3292.0,Medium,47.0,5115.72,0.78,89.7,0.56,1.04,9.0,1.03,0.84,104,0,3,0,2
3653.0,Argentina,2005,Cholera,39216789.0,0.0,0.0,0.0,411.0,216.0,195.0,28.0,31.0,25.0,16.0,90.0,10.0,60.03,2.45,2.51,Medication,81.85,0.0,38.19,97.0,Medium,51.7,5115.72,0.78,89.7,0.0,1.11,9.0,0.0,0.0,105,0,4,0,2
574.0,Argentina,2005,Dengue,39216789.0,7.57,8.19,0.05,2968711.0,1508105.0,1460606.0,33.0,36.0,25.0,6.0,90.0,10.0,55.03,1.93,2.13,Medication,81.7,77.875,37.94,64.0,Medium,48.5,5115.72,0.78,89.7,7.57,1.03,9.0,1.37,3.85,106,0,5,0,2
3027.0,Argentina,2005,Diabetes,39216789.0,0.4,5.38,0.04,156867.0,80002.0,76865.0,8.0,16.0,40.0,36.0,90.0,10.0,57.03,1.47,1.72,Medication,72.84,18.91,22.98,133.0,Medium,50.7,5115.72,0.78,89.7,0.4,1.04,9.0,0.93,0.72,107,0,6,0,2
6480.0,Argentina,2005,Ebola,39216789.0,0.01,0.0,0.0,2688.0,1376.0,1312.0,13.0,26.0,35.0,26.0,90.0,10.0,60.03,1.74,3.19,Therapy,99.0,0.0,67.15,3245.0,Medium,33.5,5115.72,0.78,89.7,0.01,1.05,9.0,0.0,0.0,108,0,7,2,2
4678.0,Argentina,2005,HIVADS,39216789.0,0.05,0.25,0.0,19608.0,11000.0,8608.0,13.0,31.0,35.0,21.0,90.0,10.0,69.03,1.25,3.43,Medication,50.13,1.35,-15.36,64.0,Medium,41.3,5115.72,0.78,89.7,0.05,1.28,9.0,0.26,0.18,109,0,8,0,2
8400.0,Argentina,2005,Hepatitis,39216789.0,0.46,2.63,0.04,180397.0,110403.0,69994.0,8.0,16.0,35.0,41.0,90.0,10.0,50.03,2.41,2.33,Medication,61.58,15.53,3.97,33.0,Medium,45.0,5115.72,0.78,89.7,0.46,1.58,9.0,0.87,0.71,110,0,9,0,2
7790.0,Argentina,2005,Hypertension,39216789.0,1.47,16.6,0.075,576487.0,300926.0,275561.0,5.0,9.0,35.0,51.0,90.0,10.0,50.03,1.48,4.63,Medication,55.93,77.875,-5.57,135.0,Medium,49.6,5115.72,0.78,89.7,1.47,1.09,9.0,1.4,1.43,111,0,10,0,2
8468.0,Argentina,2005,Influenza,39216789.0,4.35,5.79,0.02,1705930.0,852965.0,852965.0,28.0,26.0,30.0,16.0,90.0,10.0,68.03,1.05,1.46,Medication,89.33,44.58,50.82,13.0,High,57.3,5115.72,0.78,89.7,4.35,1.0,9.0,1.16,2.44,112,0,11,0,0
8200.0,Argentina,2005,Leprosy,39216789.0,0.0,0.0,0.01,1864.0,1141.0,723.0,13.0,21.0,40.0,26.0,90.0,10.0,51.03,1.86,3.3,Medication,93.32,0.0,57.56,3425.0,Medium,50.9,5115.72,0.78,89.7,0.0,1.58,9.0,0.01,0.01,113,0,12,0,2
1450.0,Argentina,2005,Malaria,39216789.0,0.0,0.0,0.0,284.0,149.0,135.0,38.0,31.0,25.0,6.0,90.0,10.0,67.03,2.32,2.76,Medication,64.12,0.0,8.26,57.0,Medium,50.4,5115.72,0.78,89.7,0.0,1.1,9.0,0.0,0.0,114,0,13,0,2
418.0,Argentina,2005,Measles,39216789.0,0.13,0.2,0.0,50982.0,26103.0,24879.0,53.0,21.0,8.0,18.0,90.0,10.0,71.03,1.1,1.63,Medication,96.62,1.28,63.13,33.0,High,59.7,5115.72,0.78,89.7,0.13,1.05,9.0,0.25,0.2,115,0,14,0,0
4135.0,Argentina,2005,Parkinson'S Disease,39216789.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,57.03,1.5,1.41,Medication,96.99,0.0,63.75,3190.0,Low,39.3,5115.72,0.78,89.7,0.19,1.12,3.55,0.01,0.08,116,0,15,0,1
295.0,Argentina,2005,Polio,39216789.0,0.0,0.0,0.0,955.0,486.0,469.0,43.0,21.0,10.0,26.0,90.0,10.0,53.03,1.06,2.73,Medication,92.16,0.0,55.6,5.0,High,55.5,5115.72,0.78,89.7,0.0,1.04,9.0,0.0,0.0,117,0,16,0,0
3350.0,Argentina,2005,Rabies,39216789.0,0.01,0.01,0.01,3922.0,2561.0,1361.0,18.0,26.0,35.0,21.0,90.0,10.0,58.03,1.84,2.27,Medication,58.11,0.27,-1.89,34.0,Medium,45.0,5115.72,0.78,89.7,0.01,1.88,9.0,0.08,0.05,118,0,17,0,2
5107.0,Argentina,2005,Tubrculosis,39216789.0,0.11,0.93,0.01,43138.0,25883.0,17255.0,23.0,26.0,30.0,21.0,90.0,10.0,52.03,1.6,4.11,Medication,67.41,4.88,13.81,132.0,Medium,46.9,5115.72,0.78,89.7,0.11,1.5,9.0,0.54,0.37,119,0,18,0,2
2999.0,Argentina,2005,Zika,39216789.0,0.01,0.0,0.0,2347.0,1155.0,1192.0,28.0,31.0,10.0,31.0,90.0,10.0,66.03,2.07,3.61,Medication,84.29,0.0,42.31,34.0,Medium,33.8,5115.72,0.78,89.7,0.01,0.97,9.0,0.0,0.0,120,0,20,0,2
8952.0,Argentina,2006,Alzheimer'S Disease,39622115.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,61.04,1.4,2.5,Medication,89.84,0.0,-3.35,1636.0,Low,40.2,5915.67,0.79,89.8,0.19,1.12,3.55,0.01,0.08,121,0,0,0,1
9965.0,Argentina,2006,Asthma,39622115.0,0.83,13.6,0.075,328864.0,147002.0,181862.0,28.0,26.0,25.0,21.0,90.0,10.0,69.04,1.64,1.89,Medication,80.61,58.2,-13.28,35.0,High,64.6,5915.67,0.79,89.8,0.83,0.81,9.0,1.31,1.12,122,0,1,0,0
7748.0,Argentina,2006,COVID-19,39622115.0,1.34,1.54,0.01,530936.0,281927.0,249009.0,18.0,26.0,30.0,26.0,90.0,10.0,73.04,2.14,1.12,Medication,66.76,15.45,-28.18,693.0,Medium,30.4,5915.67,0.79,89.8,1.34,1.13,9.0,0.85,1.05,123,0,2,0,2
4313.0,Argentina,2006,Cancer,39622115.0,0.62,7.14,0.05,245657.0,124548.0,121109.0,8.0,11.0,35.0,46.0,90.0,10.0,55.04,1.67,1.52,Medication,72.83,35.24,-21.65,3403.0,Medium,40.3,5915.67,0.79,89.8,0.62,1.03,9.0,1.11,0.91,124,0,3,0,2
381.0,Argentina,2006,Cholera,39622115.0,0.0,0.0,0.0,308.0,159.0,149.0,28.0,31.0,25.0,16.0,90.0,10.0,60.04,2.17,1.69,Medication,79.15,0.0,-14.85,97.0,Medium,49.4,5915.67,0.79,89.8,0.0,1.07,9.0,0.0,0.0,125,0,4,0,2
383.0,Argentina,2006,Dengue,39622115.0,2.97,3.4,0.02,1176777.0,586035.0,590742.0,33.0,36.0,25.0,6.0,90.0,10.0,59.04,1.56,2.11,Medication,67.81,38.06,-27.05,66.0,Medium,46.0,5915.67,0.79,89.8,2.97,0.99,9.0,1.11,1.85,126,0,5,0,2
9256.0,Argentina,2006,Diabetes,39622115.0,0.21,3.96,0.04,83206.0,43184.0,40022.0,8.0,16.0,40.0,36.0,90.0,10.0,67.04,1.19,1.32,Medication,50.1,20.23,-46.1,130.0,High,55.7,5915.67,0.79,89.8,0.21,1.08,9.0,0.94,0.65,127,0,6,0,0
3281.0,Argentina,2006,Ebola,39622115.0,0.0,0.0,0.0,698.0,359.0,339.0,13.0,26.0,35.0,26.0,90.0,10.0,69.04,1.04,4.71,Therapy,75.57,0.0,-18.7,3295.0,Medium,32.2,5915.67,0.79,89.8,0.0,1.06,9.0,0.0,0.0,128,0,7,2,2
7636.0,Argentina,2006,HIVADS,39622115.0,0.17,0.96,0.02,67358.0,37653.0,29705.0,13.0,31.0,35.0,21.0,90.0,10.0,71.04,1.58,1.86,Medication,97.27,4.83,4.65,70.0,High,54.6,5915.67,0.79,89.8,0.17,1.27,9.0,0.54,0.39,129,0,8,0,0
2737.0,Argentina,2006,Hepatitis,39622115.0,0.02,0.2,0.0,7924.0,4842.0,3082.0,8.0,16.0,35.0,41.0,90.0,10.0,54.04,1.47,3.63,Medication,50.81,1.04,-45.34,34.0,Medium,43.4,5915.67,0.79,89.8,0.02,1.57,9.0,0.21,0.13,130,0,9,0,2
5624.0,Argentina,2006,Hypertension,39622115.0,0.93,13.72,0.075,368486.0,190507.0,177979.0,5.0,9.0,35.0,51.0,90.0,10.0,53.04,1.7,5.04,Medication,90.82,55.27,-2.29,135.0,Medium,58.7,5915.67,0.79,89.8,0.93,1.07,9.0,1.27,1.13,131,0,10,0,2
2599.0,Argentina,2006,Influenza,39622115.0,11.95,14.97,0.03,4734843.0,2428974.0,2305869.0,28.0,26.0,30.0,16.0,90.0,10.0,63.04,2.48,2.89,Vaccination,84.37,77.875,-9.23,13.0,High,60.8,5915.67,0.79,89.8,11.95,1.05,9.0,1.49,5.67,132,0,11,4,0
232.0,Argentina,2006,Leprosy,39622115.0,0.01,0.0,0.01,2928.0,1777.0,1151.0,13.0,21.0,40.0,26.0,90.0,10.0,62.04,1.37,1.09,Medication,87.45,0.0,-5.92,3454.0,Medium,48.5,5915.67,0.79,89.8,0.01,1.54,9.0,0.01,0.01,133,0,12,0,2
8281.0,Argentina,2006,Malaria,39622115.0,0.0,0.0,0.0,805.0,430.0,375.0,38.0,31.0,25.0,6.0,90.0,10.0,75.04,1.88,2.08,Medication,73.51,0.0,-20.91,56.0,High,59.4,5915.67,0.79,89.8,0.0,1.15,9.0,0.0,0.0,134,0,13,0,0
72.0,Argentina,2006,Measles,39622115.0,4.05,5.94,0.02,1604696.0,816790.0,787906.0,53.0,21.0,8.0,18.0,90.0,10.0,58.04,1.51,2.62,Medication,64.73,49.43,-30.36,33.0,High,52.9,5915.67,0.79,89.8,4.05,1.04,9.0,1.19,2.33,135,0,14,0,0
4691.0,Argentina,2006,Parkinson'S Disease,39622115.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,65.04,1.93,2.35,Medication,68.09,0.0,-26.75,3383.0,Low,38.8,5915.67,0.79,89.8,0.19,1.12,3.55,0.01,0.08,136,0,15,0,1
3398.0,Argentina,2006,Polio,39622115.0,0.0,0.0,0.0,708.0,362.0,346.0,43.0,21.0,10.0,26.0,90.0,10.0,62.04,1.05,1.08,Medication,72.61,0.0,-21.88,5.0,High,52.1,5915.67,0.79,89.8,0.0,1.05,9.0,0.0,0.0,137,0,16,0,0
9676.0,Argentina,2006,Rabies,39622115.0,0.0,0.0,0.0,785.0,517.0,268.0,18.0,26.0,35.0,21.0,90.0,10.0,71.04,1.96,4.49,Medication,61.02,0.11,-34.35,33.0,Medium,52.3,5915.67,0.79,89.8,0.0,1.93,9.0,0.03,0.02,138,0,17,0,2
4521.0,Argentina,2006,Tubrculosis,39622115.0,0.3,2.46,0.03,118866.0,73103.0,45763.0,23.0,26.0,30.0,21.0,90.0,10.0,52.04,1.09,4.68,Medication,84.79,13.8,-8.78,129.0,Medium,49.4,5915.67,0.79,89.8,0.3,1.6,9.0,0.83,0.62,139,0,18,0,2
6539.0,Argentina,2006,Zika,39622115.0,0.0,0.0,0.0,289.0,142.0,147.0,28.0,31.0,10.0,31.0,90.0,10.0,64.04,1.85,2.44,Medication,96.48,0.0,3.8,34.0,Medium,33.4,5915.67,0.79,89.8,0.0,0.97,9.0,0.0,0.0,140,0,20,0,2
7476.0,Argentina,2007,Alzheimer'S Disease,40016763.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,71.05,1.33,4.67,Medication,64.69,0.0,-15.6,1737.0,Low,41.0,7240.84,0.79,89.9,0.19,1.12,3.55,0.01,0.08,141,0,0,0,1
8483.0,Argentina,2007,Asthma,40016763.0,0.81,9.56,0.07,324136.0,144889.0,179247.0,28.0,25.0,25.0,22.0,90.0,10.0,69.05,1.83,4.51,Medication,75.68,34.95,-1.27,35.0,High,68.1,7240.84,0.79,89.9,0.81,0.81,9.0,1.12,1.0,142,0,1,0,0
4546.0,Argentina,2007,COVID-19,40016763.0,1.36,1.51,0.0,544228.0,288985.0,255243.0,18.0,25.0,30.0,27.0,90.0,10.0,61.05,1.88,4.1,Medication,94.16,14.14,22.84,686.0,Medium,34.3,7240.84,0.79,89.9,1.36,1.13,9.0,0.82,1.04,143,0,2,0,2
1488.0,Argentina,2007,Cancer,40016763.0,0.41,6.17,0.06,164069.0,82691.0,81378.0,8.0,10.0,35.0,47.0,90.0,10.0,55.05,1.28,3.16,Medication,93.8,25.33,22.37,3223.0,Medium,44.7,7240.84,0.79,89.9,0.41,1.02,9.0,1.02,0.78,144,0,3,0,2
2303.0,Argentina,2007,Cholera,40016763.0,0.0,0.0,0.0,1747.0,907.0,840.0,28.0,30.0,25.0,17.0,90.0,10.0,55.05,1.55,4.97,Medication,80.44,0.0,4.94,103.0,Medium,51.0,7240.84,0.79,89.9,0.0,1.08,9.0,0.0,0.0,145,0,4,0,2
5629.0,Argentina,2007,Dengue,40016763.0,9.3,13.41,0.07,3721559.0,1871944.0,1849615.0,33.0,35.0,25.0,7.0,90.0,10.0,70.05,1.67,1.99,Medication,59.7,77.875,-22.11,67.0,Medium,47.7,7240.84,0.79,89.9,9.3,1.01,9.0,1.49,4.61,146,0,5,0,2
3408.0,Argentina,2007,Diabetes,40016763.0,0.75,9.18,0.06,300126.0,153965.0,146161.0,8.0,15.0,40.0,37.0,90.0,10.0,53.05,1.12,3.36,Medication,77.52,33.0,1.14,134.0,Medium,51.8,7240.84,0.79,89.9,0.75,1.05,9.0,1.1,0.96,147,0,6,0,2
2099.0,Argentina,2007,Ebola,40016763.0,0.0,0.0,0.0,817.0,421.0,396.0,13.0,25.0,35.0,27.0,90.0,10.0,61.05,1.09,1.87,Medication,51.08,0.0,-33.36,3254.0,Medium,24.2,7240.84,0.79,89.9,0.0,1.06,9.0,0.0,0.0,148,0,7,0,2
1853.0,Argentina,2007,HIVADS,40016763.0,0.19,1.89,0.01,76032.0,42502.0,33530.0,13.0,30.0,35.0,22.0,90.0,10.0,71.05,1.34,3.98,Therapy,51.36,9.7,-32.99,68.0,High,49.3,7240.84,0.79,89.9,0.19,1.27,9.0,0.72,0.51,149,0,8,2,0
3485.0,Argentina,2007,Hepatitis,40016763.0,0.13,0.69,0.01,52022.0,31213.0,20809.0,8.0,15.0,35.0,42.0,90.0,10.0,59.05,2.17,4.01,Medication,70.88,3.93,-7.53,34.0,Medium,50.8,7240.84,0.79,89.9,0.13,1.5,9.0,0.49,0.35,150,0,9,0,2
672.0,Argentina,2007,Hypertension,40016763.0,0.98,17.61,0.075,392164.0,207063.0,185101.0,5.0,8.0,35.0,52.0,90.0,10.0,53.05,2.14,2.63,Medication,73.98,74.89,-3.48,137.0,Medium,53.1,7240.84,0.79,89.9,0.98,1.12,9.0,1.38,1.22,151,0,10,0,2
5364.0,Argentina,2007,Influenza,40016763.0,7.89,10.59,0.03,3157323.0,1575504.0,1581819.0,28.0,25.0,30.0,17.0,90.0,10.0,53.05,1.47,3.53,Medication,85.77,77.875,11.9,14.0,Medium,49.3,7240.84,0.79,89.9,7.89,1.0,9.0,1.35,3.97,152,0,11,0,2
5234.0,Argentina,2007,Leprosy,40016763.0,0.01,0.0,0.01,2610.0,1589.0,1021.0,13.0,20.0,40.0,27.0,90.0,10.0,60.05,1.81,3.61,Medication,91.78,0.0,19.74,3347.0,Medium,53.3,7240.84,0.79,89.9,0.01,1.56,9.0,0.01,0.01,153,0,12,0,2
709.0,Argentina,2007,Malaria,40016763.0,0.01,0.0,0.0,2924.0,1535.0,1389.0,38.0,30.0,25.0,7.0,90.0,10.0,60.05,1.62,3.83,Medication,60.05,0.0,-21.66,58.0,Medium,47.4,7240.84,0.79,89.9,0.01,1.11,9.0,0.0,0.0,154,0,13,0,2
59.0,Argentina,2007,Measles,40016763.0,3.66,4.08,0.01,1464614.0,727913.0,736701.0,53.0,20.0,8.0,19.0,90.0,10.0,51.05,1.33,4.7,Vaccination,91.28,33.34,19.09,33.0,High,58.1,7240.84,0.79,89.9,3.66,0.99,9.0,1.07,2.11,155,0,14,4,0
517.0,Argentina,2007,Parkinson'S Disease,40016763.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,62.05,1.83,4.82,Medication,97.29,0.0,26.93,3455.0,Low,45.4,7240.84,0.79,89.9,0.19,1.12,3.55,0.01,0.08,156,0,15,0,1
4835.0,Argentina,2007,Polio,40016763.0,0.01,0.0,0.0,2254.0,1150.0,1104.0,43.0,20.0,10.0,27.0,90.0,10.0,64.05,2.38,4.7,Medication,86.3,0.0,12.59,6.0,High,63.6,7240.84,0.79,89.9,0.01,1.04,9.0,0.0,0.0,157,0,16,0,0
9780.0,Argentina,2007,Rabies,40016763.0,0.0,0.0,0.0,607.0,402.0,205.0,18.0,25.0,35.0,22.0,90.0,10.0,69.05,2.2,3.15,Medication,65.27,0.02,-14.85,33.0,Medium,51.4,7240.84,0.79,89.9,0.0,1.96,9.0,0.01,0.01,158,0,17,0,2
7023.0,Argentina,2007,Tubrculosis,40016763.0,0.11,0.65,0.01,44018.0,26279.0,17739.0,23.0,25.0,30.0,22.0,90.0,10.0,75.05,1.96,4.03,Medication,82.06,2.95,7.06,141.0,High,63.8,7240.84,0.79,89.9,0.11,1.48,9.0,0.42,0.3,159,0,18,0,0
7479.0,Argentina,2007,Zika,40016763.0,0.0,0.0,0.0,1790.0,882.0,908.0,28.0,30.0,10.0,32.0,90.0,10.0,61.05,2.29,4.44,Vaccination,94.8,0.0,23.68,34.0,Medium,35.6,7240.84,0.79,89.9,0.0,0.97,9.0,0.0,0.0,160,0,20,4,2
999.0,Argentina,2008,Alzheimer'S Disease,40424148.0,0.19,1.14,0.01,141744.0,80128.0,61579.0,25.0,25.0,25.0,25.0,78.0,22.0,54.05,1.7,2.36,Medication,97.24,0.0,8.03,1845.0,Low,40.2,9045.2,0.8,90.0,0.19,1.12,3.55,0.01,0.08,161,0,0,0,1
6774.0,Argentina,2008,Asthma,40424148.0,0.86,9.39,0.075,347648.0,159570.0,188078.0,28.0,25.0,25.0,22.0,90.0,10.0,61.05,1.46,3.43,Medication,69.35,49.13,-22.95,35.0,High,61.7,9045.2,0.8,90.0,0.86,0.85,9.0,1.24,1.09,162,0,1,0,0
8374.0,Argentina,2008,COVID-19,40424148.0,4.86,5.73,0.02,1964614.0,1058927.0,905687.0,18.0,25.0,30.0,27.0,90.0,10.0,55.05,2.13,2.73,Medication,67.14,62.57,-25.41,718.0,Medium,28.3,9045.2,0.8,90.0,4.86,1.17,9.0,1.26,2.7,163,0,2,0,2
1173.0,Argentina,2008,Cancer,40424148.0,0.94,14.55,0.075,379987.0,193793.0,186194.0,8.0,10.0,35.0,47.0,90.0,10.0,65.05,1.62,2.01,Medication,76.31,74.15,-15.22,3527.0,Medium,43.7,9045.2,0.8,90.0,0.94,1.04,9.0,1.37,1.2,164,0,3,0,2
1004.0,Argentina,2008,Cholera,40424148.0,0.01,0.0,0.0,2611.0,1360.0,1251.0,28.0,30.0,25.0,17.0,90.0,10.0,59.05,2.41,3.37,Medication,71.34,0.0,-20.74,103.0,Medium,50.6,9045.2,0.8,90.0,0.01,1.09,9.0,0.0,0.0,165,0,4,0,2
4946.0,Argentina,2008,Dengue,40424148.0,6.62,9.75,0.06,2676079.0,1343392.0,1332687.0,33.0,35.0,25.0,7.0,90.0,10.0,58.05,2.44,2.87,Medication,59.13,77.875,-34.31,69.0,Medium,47.6,9045.2,0.8,90.0,6.62,1.01,9.0,1.41,3.49,166,0,5,0,2
4286.0,Argentina,2008,Diabetes,40424148.0,0.57,9.76,0.075,230418.0,117974.0,112444.0,8.0,15.0,40.0,37.0,90.0,10.0,64.05,1.15,3.44,Medication,55.38,45.34,-38.47,137.0,Medium,50.9,9045.2,0.8,90.0,0.57,1.05,9.0,1.21,0.95,167,0,6,0,2
9066.0,Argentina,2008,Ebola,40424148.0,0.0,0.0,0.0,1897.0,950.0,947.0,13.0,25.0,35.0,27.0,90.0,10.0,69.05,1.26,2.04,Medication,94.09,0.0,4.53,3514.0,Medium,32.5,9045.2,0.8,90.0,0.0,1.0,9.0,0.0,0.0,168,0,7,0,2
